wavenumber_cm1,absorbance
1284.0000,0.499717
1285.0000,0.547309
1286.0000,0.592751
1287.0000,0.632719
1288.0000,0.664592
1289.0000,0.686158
1290.0000,0.698050
1291.0000,0.700132
1292.0000,0.688386
1293.0000,0.667804
1294.0000,0.639564
1295.0000,0.601666
1296.0000,0.557134
1297.0000,0.512515
1298.0000,0.469877
1299.0000,0.428698
1300.0000,0.390140
1301.0000,0.350110
1302.0000,0.304647
1303.0000,0.258485
1304.0000,0.214512
1305.0000,0.176194
1306.0000,0.147744
1307.0000,0.133165
1308.0000,0.129559
1309.0000,0.132719
1310.0000,0.139190
1311.0000,0.144186
1312.0000,0.147462
1313.0000,0.152746
1314.0000,0.161880
1315.0000,0.176575
1316.0000,0.198376
1317.0000,0.228596
1318.0000,0.267769
1319.0000,0.324675
1320.0000,0.389310
1321.0000,0.457835
1322.0000,0.520869
1323.0000,0.564338
1324.0000,0.579585
1325.0000,0.563414
1326.0000,0.517566
1327.0000,0.447987
1328.0000,0.365427
1329.0000,0.289100
1330.0000,0.220885
1331.0000,0.171575
1332.0000,0.138823
1333.0000,0.115603
1334.0000,0.100685
1335.0000,0.092156
1336.0000,0.086903
1337.0000,0.082247
1338.0000,0.076426
1339.0000,0.070929
1340.0000,0.065578
1341.0000,0.060781
1342.0000,0.056578
1343.0000,0.052992
1344.0000,0.049937
1345.0000,0.046991
1346.0000,0.043520
1347.0000,0.039968
1348.0000,0.036343
1349.0000,0.032711
1350.0000,0.029178
1351.0000,0.025865
1352.0000,0.022813
1353.0000,0.019896
1354.0000,0.017157
1355.0000,0.014591
1356.0000,0.012242
1357.0000,0.010186
1358.0000,0.008416
1359.0000,0.006897
1360.0000,0.005679
1361.0000,0.004747
1362.0000,0.004010
1363.0000,0.003425
1364.0000,0.003057
1365.0000,0.002897
1366.0000,0.002937
1367.0000,0.003173
1368.0000,0.003542
1369.0000,0.003999
1370.0000,0.004583
1371.0000,0.005247
1372.0000,0.005951
1373.0000,0.006647
1374.0000,0.007364
1375.0000,0.008109
1376.0000,0.008854
1377.0000,0.009547
1378.0000,0.010144
1379.0000,0.010535
1380.0000,0.010812
1381.0000,0.011131
1382.0000,0.011139
1383.0000,0.011482
1384.0000,0.012911
1385.0000,0.015655
1386.0000,0.019707
1387.0000,0.024966
1388.0000,0.031269
1389.0000,0.037816
1390.0000,0.044437
1391.0000,0.050736
1392.0000,0.056149
1393.0000,0.061430
1394.0000,0.066660
1395.0000,0.071588
1396.0000,0.076105
1397.0000,0.080235
1398.0000,0.083634
1399.0000,0.086227
1400.0000,0.089210
1401.0000,0.092289
1402.0000,0.095552
1403.0000,0.100085
1404.0000,0.106332
1405.0000,0.114654
1406.0000,0.125140
1407.0000,0.137668
1408.0000,0.151767
1409.0000,0.167517
1410.0000,0.184914
1411.0000,0.202801
1412.0000,0.220351
1413.0000,0.240138
1414.0000,0.262875
1415.0000,0.286211
1416.0000,0.308380
1417.0000,0.328057
1418.0000,0.343416
1419.0000,0.354042
1420.0000,0.360345
1421.0000,0.366011
1422.0000,0.365032
1423.0000,0.356404
1424.0000,0.337942
1425.0000,0.307157
1426.0000,0.267823
1427.0000,0.224265
1428.0000,0.180764
1429.0000,0.142589
1430.0000,0.114639
1431.0000,0.098349
1432.0000,0.086387
1433.0000,0.076601
1434.0000,0.067120
1435.0000,0.057264
1436.0000,0.048743
1437.0000,0.042637
1438.0000,0.039505
1439.0000,0.038666
1440.0000,0.038101
1441.0000,0.038979
1442.0000,0.043934
1443.0000,0.054719
1444.0000,0.073097
1445.0000,0.100205
1446.0000,0.142830
1447.0000,0.194237
1448.0000,0.252426
1449.0000,0.307918
1450.0000,0.343138
1451.0000,0.349098
1452.0000,0.324112
1453.0000,0.275710
1454.0000,0.213197
1455.0000,0.148458
1456.0000,0.096243
1457.0000,0.058247
1458.0000,0.041136
1459.0000,0.038726
1460.0000,0.038797
1461.0000,0.035817
1462.0000,0.030219
1463.0000,0.024907
1464.0000,0.019867
1465.0000,0.015407
1466.0000,0.011902
1467.0000,0.009585
1468.0000,0.007766
1469.0000,0.006346
1470.0000,0.005399
1471.0000,0.004806
1472.0000,0.004316
1473.0000,0.003893
1474.0000,0.003540
1475.0000,0.003315
1476.0000,0.003207
1477.0000,0.003196
1478.0000,0.003190
1479.0000,0.003298
1480.0000,0.003556
1481.0000,0.003944
